from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
12761,12761,0,240,,
12764,11227,2,360,,
12764,11278,2,360,,
12764,11279,2,300,,
12764,12548,2,300,,
12764,12764,0,240,,
12791,12791,0,240,,
12791,9136,2,480,,
12793,10886,0,240,,
12793,10887,0,240,,
12793,10888,0,240,,
12793,10889,0,240,,
12793,10890,0,240,,
12793,10892,0,240,,
12793,12655,0,240,,
12793,12793,0,240,,
12794,12794,0,240,,
12794,4961,2,300,,
12794,4962,2,300,,
12794,4972,2,300,,
12804,11475,2,480,,
12810,12810,0,240,,
12815,12815,0,240,,
12816,361,2,300,,
12818,10814,2,300,,
12826,12826,0,240,,
12826,12827,2,300,,
12826,1393,2,300,,
12826,1394,0,240,,
12826,1858,2,300,,
12827,10071,2,300,,
12827,12826,2,300,,
12827,1393,2,300,,
12827,1394,2,300,,
12866,10799,2,300,,
12866,11280,2,300,,
12866,11281,2,300,,
12866,423,0,240,,
12867,959,2,300,,
12869,12869,0,240,,
12869,1379,2,300,,
12869,63,0,240,,
12873,1327,2,480,,
12873,1329,0,240,,
12873,1337,2,540,,
12873,7025,2,300,,
12886,12392,2,300,,
12888,12392,2,300,,
12891,12134,2,300,,
12891,12668,2,300,,
12891,650,0,240,,
12891,717,0,240,,
12891,718,2,300,,
12898,12900,0,240,,
12898,12901,0,240,,
12898,12902,0,240,,
12898,12950,0,240,,
12898,12951,0,240,,
12898,12952,0,240,,
12898,12953,0,240,,
12898,12954,0,240,,
12898,12955,0,240,,
12898,12956,0,240,,
12898,12957,0,240,,
12900,12900,0,240,,
12900,12901,0,240,,
12900,12902,0,240,,
12900,12950,0,240,,
12900,12952,0,240,,
12900,12955,0,240,,
12900,12956,0,240,,
12900,12957,0,240,,
12901,12900,0,240,,
12901,12901,0,240,,
12901,12902,0,240,,
12901,12950,0,240,,
12901,12951,0,240,,
12901,12952,0,240,,
12901,12953,0,240,,
12901,12954,0,240,,
12901,12955,0,240,,
12901,12956,0,240,,
12901,12957,0,240,,
12902,12900,0,240,,
12902,12901,0,240,,
12902,12902,0,240,,
12902,12950,0,240,,
12902,12951,0,240,,
12902,12952,0,240,,
12902,12953,0,240,,
12902,12954,0,240,,
12902,12955,0,240,,
12902,12956,0,240,,
12902,12957,0,240,,
12935,3218,2,300,,
12938,5065,2,360,,
12939,4846,2,300,,
12943,4961,2,300,,
12943,4972,2,300,,
12944,5557,2,300,,
12944,5628,2,360,,
12945,5557,2,360,,
12945,5628,2,360,,
12946,8366,0,240,,
12946,8367,0,240,,
12946,8368,2,360,,
12946,8412,0,240,,
12946,8417,2,360,,
12947,8366,0,240,,
12947,8367,0,240,,
12947,8368,2,360,,
12947,8412,0,240,,
12947,8417,2,360,,
12951,12900,0,240,,
12951,12901,0,240,,
12951,12902,0,240,,
12951,12950,0,240,,
12951,12951,0,240,,
12951,12952,0,240,,
12951,12953,0,240,,
12951,12954,0,240,,
12951,12955,0,240,,
12951,12956,0,240,,
12951,12957,0,240,,
12952,12900,0,240,,
12952,12901,0,240,,
12952,12950,0,240,,
12952,12951,0,240,,
12952,12953,0,240,,
12952,12954,0,240,,
12952,12955,0,240,,
12952,12956,0,240,,
12952,12957,0,240,,
12955,12900,0,240,,
12955,12901,0,240,,
12955,12902,0,240,,
12955,12950,0,240,,
12955,12951,0,240,,
12955,12952,0,240,,
12955,12953,0,240,,
12955,12954,0,240,,
12955,12955,0,240,,
12955,12956,0,240,,
12955,12957,0,240,,
12956,12900,0,240,,
12956,12901,0,240,,
12956,12902,0,240,,
12956,12950,0,240,,
12956,12951,0,240,,
12956,12952,0,240,,
12956,12953,0,240,,
12956,12954,0,240,,
12956,12955,0,240,,
12956,12956,0,240,,
12956,12957,0,240,,
12958,11016,2,180,,
12958,114,0,240,,
12960,11088,2,300,,
12960,11278,2,300,,
12960,11279,2,300,,
12960,11357,2,300,,
12960,12764,2,300,,
12960,932,2,420,,
12963,11697,2,600,,
12963,11874,2,360,,
12963,11876,2,300,,
12963,12567,2,300,,
12963,8750,2,360,,
12963,8759,2,360,,
12971,12971,0,240,,
12972,12972,0,240,,
12972,1875,0,240,,
12974,10812,2,300,,
12974,151,0,240,,
12975,11283,2,360,,
12975,11354,2,360,,
12975,12586,2,360,,
12975,160,2,300,,
12982,667,0,240,,
12982,702,0,240,,
1300,10374,2,420,,
1300,10926,2,480,,
13003,10966,2,360,,
13003,10967,2,360,,
13007,11292,2,300,,
13007,11293,2,300,,
13007,6630,2,360,,
1301,892,0,240,,
1301,9051,0,240,,
1301,924,0,240,,
13013,11704,0,240,,
13013,5436,0,240,,
13013,5542,2,300,,
13013,5543,2,420,,
13013,6139,0,240,,
13013,6174,0,240,,
13013,6195,2,420,,
13013,6340,2,420,,
13013,8854,0,240,,
13016,13016,4,0,14561179,14561208
13016,13016,4,0,14561180,14561209
13016,13016,4,0,14561181,14561210
13016,13016,4,0,14561182,14561211
13016,13016,4,0,14561183,14561212
13016,13016,4,0,14561184,14561213
13016,13016,4,0,14561185,14561214
13016,13016,4,0,14561186,14561215
13016,13016,4,0,14561187,14561216
13016,13016,4,0,14561188,14561217
13016,13016,4,0,14561189,14561218
13016,13016,4,0,14561190,14561219
13016,13016,4,0,14561191,14561220
13016,13016,4,0,14561192,14561221
13016,13016,4,0,14561193,14561222
13016,13016,4,0,14561194,14561223
13016,13016,4,0,14561195,14561224
13016,13016,4,0,14561196,14561225
13016,13016,4,0,14561197,14561226
13016,13016,4,0,14561198,14561227
13016,13016,4,0,14561199,14561228
13016,13016,4,0,14561200,14561229
13016,13016,4,0,14561201,14561230
13016,13016,4,0,14561202,14561231
13016,13016,4,0,14561203,14561232
13016,13016,4,0,14561204,14561233
13016,13016,4,0,14561205,14561234
13016,13016,4,0,14561206,14561235
13016,13016,4,0,14561207,14561236
13016,13016,4,0,14561237,14561262
13016,13016,4,0,14561238,14561263
13016,13016,4,0,14561239,14561264
13016,13016,4,0,14561240,14561265
13016,13016,4,0,14561241,14561266
13016,13016,4,0,14561242,14561267
13016,13016,4,0,14561243,14561268
13016,13016,4,0,14561244,14561269
13016,13016,4,0,14561245,14561270
13016,13016,4,0,14561246,14561271
13016,13016,4,0,14561247,14561272
13016,13016,4,0,14561248,14561273
13016,13016,4,0,14561249,14561274
13016,13016,4,0,14561250,14561275
13016,13016,4,0,14561251,14561276
13016,13016,4,0,14561252,14561277
13016,13016,4,0,14561253,14561278
13016,13016,4,0,14561254,14561279
13016,13016,4,0,14561255,14561280
13016,13016,4,0,14561256,14561281
13016,13016,4,0,14561257,14561282
13016,13016,4,0,14561258,14561283
13016,13016,4,0,14561259,14561284
13016,13016,4,0,14561260,14561285
13016,13016,4,0,14561261,14561286
13016,13016,4,0,14561287,14561310
13016,13016,4,0,14561288,14561311
13016,13016,4,0,14561289,14561312
13016,13016,4,0,14561290,14561313
13016,13016,4,0,14561291,14561314
13016,13016,4,0,14561292,14561315
13016,13016,4,0,14561293,14561316
13016,13016,4,0,14561294,14561317
13016,13016,4,0,14561295,14561318
13016,13016,4,0,14561296,14561319
13016,13016,4,0,14561297,14561320
13016,13016,4,0,14561298,14561321
13016,13016,4,0,14561299,14561322
13016,13016,4,0,14561300,14561323
13016,13016,4,0,14561301,14561324
13016,13016,4,0,14561302,14561325
13016,13016,4,0,14561303,14561326
13016,13016,4,0,14561304,14561327
13016,13016,4,0,14561305,14561328
13016,13016,4,0,14561306,14561329
13016,13016,4,0,14561307,14561330
13016,13016,4,0,14561308,14561331
13016,13016,4,0,14561309,14561332
13018,5975,0,240,,
13037,3723,2,480,,
13039,76,2,540,,
13039,9307,2,300,,
13043,12669,0,240,,
13043,12672,2,300,,
13043,195,2,300,,
13043,811,2,300,,
13044,5298,2,300,,
13047,5975,2,120,,
13052,5776,2,300,,
13054,11204,0,240,,
13054,2325,0,240,,
13056,12516,2,360,,
13069,12777,2,300,,
13069,13069,0,240,,
1307,1151,2,360,,
1307,1202,2,360,,
13075,3159,2,180,,
13077,11292,2,300,,
13077,11293,2,360,,
13077,11387,2,360,,
13077,11388,2,300,,
13077,6630,2,300,,
1308,1537,0,240,,
1308,1576,0,240,,
13090,10352,2,120,,
13090,12818,2,120,,
1312,11007,0,240,,
1312,11011,0,240,,
1316,655,0,240,,
1316,713,0,240,,
1320,1320,0,240,,
1320,1343,2,300,,
1320,1996,0,240,,
1320,2039,0,240,,
1327,12873,2,480,,
1327,1327,0,240,,
1327,2160,2,600,,
1327,2227,2,540,,
1329,12873,0,240,,
1329,2160,2,300,,
1329,2227,0,240,,
1329,7025,2,360,,
1330,1330,0,240,,
1334,6958,2,480,,
1334,6992,2,480,,
1336,1336,0,240,,
1337,12873,2,540,,
1337,1337,0,240,,
1337,2160,2,600,,
1337,2227,2,480,,
1340,1340,0,240,,
1343,1996,0,240,,
1343,2039,2,300,,
1347,655,0,240,,
1347,713,0,240,,
1350,11007,0,240,,
1350,11011,0,240,,
1354,1537,0,240,,
1354,1576,0,240,,
1355,1151,0,240,,
1355,1202,0,240,,
1361,892,0,240,,
1361,9051,0,240,,
1361,924,0,240,,
1362,10374,2,480,,
1362,10926,2,480,,
1379,12869,2,300,,
1379,1379,0,240,,
1379,397,0,240,,
1387,12318,2,300,,
1387,1387,0,240,,
1387,1482,0,240,,
1387,1709,0,240,,
1387,2742,0,240,,
1387,8139,2,300,,
1387,963,2,300,,
1391,12777,2,300,,
1391,13069,2,300,,
1391,1391,0,240,,
1391,2769,0,240,,
1393,1393,0,240,,
1393,1394,2,360,,
1401,11697,2,540,,
1401,11874,2,360,,
1401,11876,2,300,,
1401,1401,0,240,,
1401,8750,2,360,,
1401,8759,2,360,,
1409,1462,0,240,,
1410,2553,0,240,,
1410,9125,0,240,,
1411,1411,0,240,,
1413,1413,0,240,,
1413,3101,2,300,,
1423,2472,0,240,,
1423,8644,0,240,,
1429,11911,0,240,,
1429,2326,0,240,,
1430,11682,2,300,,
1430,2263,0,240,,
1442,11682,0,240,,
1442,1442,0,240,,
1442,2263,0,240,,
1443,1430,2,300,,
1443,1443,0,240,,
1444,11911,0,240,,
1444,2326,0,240,,
1451,2472,2,300,,
1457,1416,0,240,,
1457,1457,0,240,,
1457,2788,0,240,,
1459,1413,2,360,,
1461,2553,0,240,,
1461,9125,0,240,,
1469,1557,2,300,,
1478,1478,0,240,,
1482,12318,0,240,,
1482,1387,0,240,,
1482,1482,0,240,,
1482,1709,0,240,,
1482,2742,0,240,,
1482,8139,0,240,,
1482,963,0,240,,
1487,1487,0,240,,
1509,124,0,240,,
151,12974,0,240,,
151,1988,0,240,,
1510,122,2,300,,
1510,1276,2,300,,
1514,1039,0,240,,
1514,1108,0,240,,
1519,210,0,240,,
1519,9124,0,240,,
1522,341,2,300,,
1522,460,0,240,,
1530,169,0,240,,
1530,248,0,240,,
1533,789,0,240,,
1533,847,0,240,,
1537,1308,0,240,,
1537,1354,0,240,,
1544,1061,0,240,,
1544,1086,0,240,,
1546,1692,0,240,,
1546,1728,0,240,,
155,11622,0,240,,
155,11632,0,240,,
155,12664,2,300,,
155,255,0,240,,
1550,1550,0,240,,
1550,1563,0,240,,
1550,1793,0,240,,
1553,1559,2,300,,
1554,1554,0,240,,
1554,1558,0,240,,
1555,1404,0,240,,
1557,1557,0,240,,
1558,1558,0,240,,
1561,1552,0,240,,
1561,1561,0,240,,
1561,2745,0,240,,
1563,1550,0,240,,
1563,1793,0,240,,
1567,1692,0,240,,
1567,1728,0,240,,
1570,1061,0,240,,
1570,1086,0,240,,
1572,695,0,240,,
1572,8045,0,240,,
1572,8072,0,240,,
1576,1308,0,240,,
1576,1354,0,240,,
1580,789,0,240,,
1580,847,0,240,,
1583,169,0,240,,
1583,248,0,240,,
1586,10799,0,240,,
1586,11280,2,300,,
1586,11281,2,300,,
1586,423,0,240,,
1589,341,2,300,,
1589,460,0,240,,
1592,210,0,240,,
1592,9124,0,240,,
1596,1039,0,240,,
1596,1108,0,240,,
160,11282,2,300,,
160,11283,2,300,,
160,12975,2,300,,
160,627,0,240,,
1604,10969,0,240,,
1604,1504,2,300,,
1604,313,2,360,,
1604,366,2,360,,
1614,11793,2,480,,
1614,11794,2,420,,
1617,1137,0,240,,
1617,1190,0,240,,
1622,2028,0,240,,
1622,9987,0,240,,
1633,12691,2,300,,
1633,1633,0,240,,
1633,1668,2,300,,
1641,1641,0,240,,
1641,2010,2,300,,
1642,1660,0,240,,
1643,1659,0,240,,
1643,9989,0,240,,
1648,1160,0,240,,
1648,1186,0,240,,
1648,1187,0,240,,
1648,12666,2,300,,
165,11020,0,240,,
165,11500,0,240,,
1659,1643,0,240,,
1659,1659,0,240,,
1659,2023,0,240,,
1659,9989,0,240,,
1660,12183,0,240,,
1660,1642,0,240,,
1660,1660,0,240,,
1663,1640,2,300,,
1664,1638,2,300,,
1664,1664,0,240,,
1679,2028,0,240,,
1679,9987,0,240,,
1683,1137,0,240,,
1683,1190,0,240,,
1685,11674,2,300,,
1685,1736,2,120,,
1685,8047,0,240,,
1685,8070,0,240,,
169,1530,0,240,,
169,1583,0,240,,
1692,1546,0,240,,
1692,1567,0,240,,
1697,906,0,240,,
1697,911,0,240,,
1708,1711,0,240,,
1709,12318,0,240,,
1709,1387,0,240,,
1709,1482,0,240,,
1709,2742,2,120,,
1709,8139,0,240,,
1709,963,0,240,,
1721,906,0,240,,
1721,911,0,240,,
1728,1546,0,240,,
1728,1567,0,240,,
1736,10921,0,240,,
1736,11674,0,240,,
1736,1685,0,240,,
1736,1801,0,240,,
1736,8047,0,240,,
1736,8070,0,240,,
1736,8563,0,240,,
1743,11323,0,240,,
1743,1743,0,240,,
1743,2760,0,240,,
1754,1754,0,240,,
1754,2110,2,360,,
1754,2123,0,240,,
1754,908,0,240,,
176,12822,2,360,,
176,2120,0,240,,
176,857,2,360,,
176,887,2,300,,
177,238,2,300,,
1771,4003,2,300,,
178,238,0,240,,
178,9067,0,240,,
1793,1550,0,240,,
1793,1563,0,240,,
1793,1793,0,240,,
1808,12690,2,300,,
1808,1808,0,240,,
1808,2163,2,300,,
1809,1852,2,300,,
181,12602,2,300,,
181,1286,2,360,,
181,181,0,240,,
181,235,0,240,,
181,8043,0,240,,
181,8074,0,240,,
1824,2004,0,240,,
1824,2032,0,240,,
1828,1076,0,240,,
1828,1133,0,240,,
1832,1065,0,240,,
1832,11762,0,240,,
1832,12393,0,240,,
1832,1615,0,240,,
1832,1832,0,240,,
1832,8046,0,240,,
1832,8071,0,240,,
1833,1076,0,240,,
1833,1133,0,240,,
1838,2004,0,240,,
1838,2032,0,240,,
184,1283,2,360,,
1846,1211,2,420,,
185,1283,2,300,,
185,231,0,240,,
185,524,2,360,,
1852,1809,0,240,,
1852,1852,0,240,,
1857,409,0,240,,
1858,1394,0,240,,
1865,10092,0,240,,
1865,1865,0,240,,
1870,2938,2,300,,
1870,8802,2,300,,
1873,1877,0,240,,
1875,12972,0,240,,
1875,2836,0,240,,
1877,1877,0,240,,
188,188,0,240,,
188,36,2,360,,
188,8019,2,480,,
188,8035,2,480,,
188,9069,2,480,,
1885,12984,2,300,,
1885,1866,0,240,,
1885,1885,0,240,,
1886,10092,2,300,,
1886,1865,2,300,,
1886,1886,0,240,,
1888,2939,0,240,,
1888,9043,0,240,,
189,11302,2,420,,
189,11535,2,420,,
189,189,0,240,,
189,35,2,360,,
189,78,2,300,,
189,859,2,300,,
189,9069,2,420,,
189,95,2,300,,
1892,1859,2,300,,
1892,1892,0,240,,
1892,9061,2,300,,
1902,1902,0,240,,
1907,12168,0,240,,
1907,12626,0,240,,
1907,1907,0,240,,
1907,301,0,240,,
1907,646,0,240,,
1907,744,2,300,,
191,4494,2,300,,
191,4495,2,360,,
193,11522,0,240,,
193,193,0,240,,
193,45,2,480,,
195,13043,2,300,,
195,761,2,300,,
1959,404,2,300,,
1971,1027,2,300,,
1971,1120,0,240,,
1977,774,0,240,,
1977,863,0,240,,
198,202,0,240,,
198,860,0,240,,
1980,758,2,300,,
1980,815,2,300,,
1988,10812,0,240,,
1988,151,0,240,,
199,202,2,300,,
199,860,2,300,,
1992,801,0,240,,
1992,834,0,240,,
1996,1320,0,240,,
1996,1343,2,180,,
1996,1996,0,240,,
1996,2039,0,240,,
2000,1218,0,240,,
2000,1258,0,240,,
2004,1824,0,240,,
2004,1838,0,240,,
2010,1641,2,300,,
2011,8642,2,300,,
2015,10330,0,240,,
202,198,0,240,,
202,199,2,300,,
202,287,2,300,,
202,392,2,300,,
2020,2020,0,240,,
2021,2021,0,240,,
2023,1659,0,240,,
2023,9989,0,240,,
2028,1622,0,240,,
2028,1679,0,240,,
2032,1824,0,240,,
2032,1838,0,240,,
2035,1218,0,240,,
2035,1258,0,240,,
2039,1320,0,240,,
2039,1343,2,300,,
2044,801,0,240,,
2044,834,0,240,,
2051,11284,2,300,,
2051,11285,2,300,,
2051,11349,0,240,,
2051,994,0,240,,
2054,758,2,300,,
2054,815,2,300,,
2057,774,0,240,,
2057,863,0,240,,
2062,1027,0,240,,
2062,1120,0,240,,
2081,405,0,240,,
2081,584,0,240,,
2098,2098,0,240,,
210,1519,0,240,,
210,1592,0,240,,
2101,6949,0,240,,
2101,7001,0,240,,
2120,1143,2,300,,
2120,12749,2,300,,
2120,176,0,240,,
2120,857,2,300,,
2120,8622,2,360,,
2123,2110,0,240,,
2123,908,0,240,,
2146,12116,2,300,,
215,13002,2,300,,
215,13004,2,300,,
2156,10439,2,300,,
2156,9103,2,360,,
2160,1329,0,240,,
2160,1337,2,480,,
2160,7025,0,240,,
2166,2222,0,240,,
2167,2221,2,300,,
2170,2170,0,240,,
2170,2219,2,300,,
2170,9099,0,240,,
218,218,0,240,,
218,544,2,300,,
2189,3536,0,240,,
2189,3624,0,240,,
2214,2174,0,240,,
2214,2214,0,240,,
2221,2167,2,300,,
2221,2221,0,240,,
2222,2166,0,240,,
2222,2222,0,240,,
2222,2222,4,0,14543315,14543308
2222,2222,4,0,14543316,14543309
2222,2222,4,0,14543317,14543290
2222,2222,4,0,14543318,14543291
2222,2222,4,0,14543319,14543292
2222,2222,4,0,14543320,14543299
2222,2222,4,0,14543321,14543300
2222,2222,4,0,14543322,14543301
2222,2222,4,0,14543323,14543302
2222,2222,4,0,14543324,14543281
2222,2222,4,0,14543325,14543314
2222,2222,4,0,14543326,14543282
2222,2222,4,0,14543327,14543283
2222,2222,4,0,14543328,14543284
2222,2222,4,0,14543329,14543278
2222,2222,4,0,14543330,14543310
2222,2222,4,0,14543331,14543285
2222,2222,4,0,14543332,14543286
2222,2222,4,0,14543333,14543287
2222,2222,4,0,14543334,14543312
2222,2222,4,0,14543335,14543313
2222,2222,4,0,14543336,14543279
2222,2222,4,0,14543337,14543311
2222,2222,4,0,14543338,14543280
2222,2222,4,0,14543339,14543293
2222,2222,4,0,14543340,14543294
2222,2222,4,0,14543341,14543295
2222,2222,4,0,14543342,14543296
2222,2222,4,0,14543343,14543297
2222,2222,4,0,14543344,14543298
2222,2222,4,0,14543345,14543288
2222,2222,4,0,14543346,14543289
2222,2222,4,0,14543347,14543305
2222,2222,4,0,14543348,14543303
2222,2222,4,0,14543349,14543304
2222,2222,4,0,14543350,14543306
2222,2222,4,0,14543351,14543307
2222,2222,4,0,14543381,14543359
2222,2222,4,0,14543382,14543370
2222,2222,4,0,14543383,14543361
2222,2222,4,0,14543384,14543362
2222,2222,4,0,14543385,14543363
2222,2222,4,0,14543386,14543364
2222,2222,4,0,14543387,14543371
2222,2222,4,0,14543388,14543372
2222,2222,4,0,14543389,14543373
2222,2222,4,0,14543390,14543374
2222,2222,4,0,14543391,14543375
2222,2222,4,0,14543392,14543376
2222,2222,4,0,14543393,14543377
2222,2222,4,0,14543394,14543378
2222,2222,4,0,14543395,14543379
2222,2222,4,0,14543396,14543380
2222,2222,4,0,14543397,14543352
2222,2222,4,0,14543398,14543353
2222,2222,4,0,14543399,14543354
2222,2222,4,0,14543400,14543355
2222,2222,4,0,14543401,14543365
2222,2222,4,0,14543402,14543366
2222,2222,4,0,14543403,14543367
2222,2222,4,0,14543404,14543368
2222,2222,4,0,14543405,14543369
2222,2222,4,0,14543406,14543356
2222,2222,4,0,14543407,14543357
2222,2222,4,0,14543408,14543360
2222,2222,4,0,14543409,14543358
2222,2222,4,0,14543438,14543424
2222,2222,4,0,14543439,14543412
2222,2222,4,0,14543440,14543413
2222,2222,4,0,14543441,14543414
2222,2222,4,0,14543442,14543415
2222,2222,4,0,14543443,14543416
2222,2222,4,0,14543444,14543417
2222,2222,4,0,14543445,14543411
2222,2222,4,0,14543446,14543418
2222,2222,4,0,14543447,14543419
2222,2222,4,0,14543448,14543420
2222,2222,4,0,14543449,14543421
2222,2222,4,0,14543450,14543422
2222,2222,4,0,14543451,14543423
2222,2222,4,0,14543452,14543425
2222,2222,4,0,14543453,14543426
2222,2222,4,0,14543454,14543427
2222,2222,4,0,14543455,14543428
2222,2222,4,0,14543456,14543429
2222,2222,4,0,14543457,14543430
2222,2222,4,0,14543458,14543431
2222,2222,4,0,14543459,14543432
2222,2222,4,0,14543460,14543433
2222,2222,4,0,14543461,14543410
2222,2222,4,0,14543462,14543435
2222,2222,4,0,14543463,14543434
2222,2222,4,0,14543464,14543436
2222,2222,4,0,14543465,14543437
2225,1211,2,360,,
2226,2161,2,300,,
2227,1327,2,540,,
2227,1329,0,240,,
2227,1337,2,480,,
2227,7025,0,240,,
2231,827,2,360,,
2261,2639,0,240,,
2261,2648,0,240,,
2263,1430,0,240,,
2263,1442,0,240,,
2264,11204,0,240,,
2264,13054,0,240,,
2264,2264,0,240,,
2264,2325,0,240,,
2266,11906,0,240,,
2266,11909,0,240,,
231,231,0,240,,
2320,11732,0,240,,
2320,2269,0,240,,
2321,2268,0,240,,
2321,2321,0,240,,
2323,11906,0,240,,
2323,11909,0,240,,
2323,2266,0,240,,
2323,2323,0,240,,
2325,11204,2,300,,
2325,13054,0,240,,
2325,2264,0,240,,
2326,1429,0,240,,
2326,1444,0,240,,
2328,2639,0,240,,
2328,2648,0,240,,
234,10482,2,300,,
234,234,0,240,,
234,8043,2,300,,
234,8074,2,420,,
235,12602,2,300,,
235,1286,2,360,,
235,235,0,240,,
235,8043,0,240,,
235,8074,0,240,,
2354,2339,0,240,,
2354,8054,0,240,,
2354,8063,0,240,,
2354,8978,0,240,,
2355,2338,2,300,,
2355,2355,0,240,,
236,10352,2,300,,
2390,2390,0,240,,
2396,10854,2,480,,
2396,2386,2,300,,
2396,2399,2,300,,
2409,6086,0,240,,
2410,5991,0,240,,
2414,1173,0,240,,
2414,2717,2,120,,
2414,2761,2,120,,
2414,2833,2,120,,
2417,2417,0,240,,
2417,2491,0,240,,
2418,2527,2,360,,
2428,2428,0,240,,
2428,2798,2,300,,
2428,2800,2,300,,
2429,2429,0,240,,
2430,2434,2,300,,
2472,1451,2,300,,
2476,2478,2,360,,
2477,10429,0,240,,
2477,2630,0,240,,
2477,2692,0,240,,
2477,2799,0,240,,
2477,3023,0,240,,
2477,8051,0,240,,
2477,8066,0,240,,
2478,2429,0,240,,
2478,2478,0,240,,
2479,2428,2,300,,
248,1530,0,240,,
248,1583,0,240,,
2489,2527,2,360,,
2491,2491,0,240,,
25,11427,0,240,,
251,11020,0,240,,
251,11500,0,240,,
2534,2534,0,240,,
255,155,0,240,,
255,256,0,240,,
2553,1410,0,240,,
2553,1461,0,240,,
256,11622,2,300,,
256,11632,0,240,,
256,12664,0,240,,
256,255,0,240,,
2590,10023,2,300,,
26,11542,0,240,,
26,26,4,0,14526073,14523949
26,26,4,0,14526074,14524020
26,26,4,0,14526075,14523960
26,26,4,0,14526076,14523961
2610,1168,0,240,,
2610,1177,2,480,,
2610,1178,2,480,,
2613,2613,0,240,,
2613,2764,0,240,,
2613,8589,2,300,,
2622,2528,2,300,,
2622,3094,0,240,,
2623,2418,2,360,,
2623,2489,2,300,,
2630,10429,0,240,,
2630,2477,0,240,,
2630,2692,0,240,,
2630,2799,0,240,,
2630,3023,0,240,,
2630,8051,0,240,,
2630,8066,0,240,,
2639,2261,0,240,,
2639,2328,0,240,,
2640,2646,0,240,,
2646,2640,0,240,,
2646,2646,0,240,,
2646,3536,0,240,,
2646,3624,0,240,,
2648,2261,0,240,,
2648,2328,0,240,,
2656,10333,2,300,,
2663,10245,0,240,,
2663,2663,0,240,,
267,2153,2,360,,
2671,1173,2,120,,
2671,2717,2,120,,
2671,2833,2,120,,
2677,10247,0,240,,
2688,2696,0,240,,
2689,2695,0,240,,
2692,10429,2,120,,
2692,2477,0,240,,
2692,2630,0,240,,
2692,2799,0,240,,
2692,3023,0,240,,
2692,8051,0,240,,
2692,8066,0,240,,
2708,2708,0,240,,
2717,1173,0,240,,
2717,12405,2,300,,
2717,12409,2,120,,
2717,12410,2,300,,
2717,12411,2,300,,
2717,2016,0,240,,
2717,2414,0,240,,
2717,2523,0,240,,
2717,2671,0,240,,
2717,2761,0,240,,
2717,2833,0,240,,
2717,8049,2,300,,
2717,8068,0,240,,
2728,2728,0,240,,
2741,2741,0,240,,
2742,12318,0,240,,
2742,1387,0,240,,
2742,1482,0,240,,
2742,1709,2,120,,
2742,2742,0,240,,
2742,963,2,300,,
2743,1046,2,300,,
276,607,2,360,,
2761,1173,2,120,,
2761,2833,2,120,,
2765,1559,0,240,,
277,276,2,480,,
